"","success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","subject_id","study_id","session_id","is_finished","codeversion","is_changedfullscreen","designversion","timepassed_mins","width","height","HaveSeenImages","all_accumulated_accuracy","rt","rt_keypresses","response","keypresses","rt_key_start","rt_key_end","task","id","webaudio","mobile","os","fullscreen","vsync_rate","webcam","microphone","question_order","stimulus","anRepeatedItem","current_assignmentTypesWithinList","is_chosenFinal","is_currentObjAppear1","is_studied_appear0_initial","is_studied_appear1_initial","is_studied_appear2_initial","is_tested_appear0_initial","is_tested_appear1_initial","is_tested_appear2_initial","listNum_appear0_initial","listNum_appear1_initial","stimulusConditionName_nPlusOneTrial","num_CurrObjAppear","stimulusConditions","studyPos_appear0_initial","studyPos_appear1_initial","studyPos_appear2_initial","testPos_appear0_initial","testPos_appear1_initial","testPos_appear2_initial","testPos_final","type_code_studiedCurr","type_code_testiedCurr","type_code_testiedNext","type_comment","id_picName","is_old","correct_response_key","listNum_appear2_initial","listNum_pickedFrom","listNum_infinalOrder","presPos_digit","stimulus_id","sum_currList","correct_response","correct","responsesum","accumulated_accuracy","recognition_correct","correct_appear1","correct_appear2"
"154","","","","","","image-keyboard-response",153,791763,"0.0-6.0-10.0-0.26",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,13.23,1366,768,"No",0.678030303030303,"640","","j","",NA,NA,"initialTest_response","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (1774).jpg","true","T_foil","true","false","false","true","false","true","false","true",2,1,"Cn","2","Cn","0",7,0,"27",0,27,1,"1","0","1","studied only, in next trial, from last trial","1 (1774).jpg","false","f","2",0,"null",NA,NA,NA,NA,0,"",0.814814814814815,0,"null","false"
"155","","","","","","image-keyboard-response",154,793405,"0.0-6.0-10.0-0.27",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,13.26,1366,768,"No",0.678030303030303,"1471","","j","",NA,NA,"initialTest_response","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (1743).jpg","true","T_foil","false","false","false","true","false","true","true","true",2,1,"Dn","2","Dn","0",9,0,"28",9,28,0,"1","1","1","current target, in next trial, from last trial","1 (1743).jpg","false","f","2",0,"null",NA,NA,NA,NA,0,"",0.785714285714286,0,"true","false"
"156","","","","","","image-keyboard-response",155,794879,"0.0-6.0-10.0-0.28",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,13.28,1366,768,"No",0.678030303030303,"1319","","f","",NA,NA,"initialTest_response","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (15).jpg","true","T_foil","false","false","false","true","false","true","false","true",2,1,"Cn","2","Cn","0",5,0,"29",0,29,0,"1","0","1","studied only, in next trial, from last trial","1 (15).jpg","false","f","2",0,"null",NA,NA,NA,NA,1,"",0.793103448275862,1,"null","true"
"157","","","","","","image-keyboard-response",156,796085,"0.0-6.0-10.0-0.29",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,13.3,1366,768,"No",0.678030303030303,"1046","","j","",NA,NA,"initialTest_response","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (821).jpg","false","T_foil","true","true","false","false","false","true","true","false",2,2,"Fn+1","1","Fn","0",0,0,"30",30,0,393,"0","1","0","tested only, not in next trial","1 (821).jpg","false","f","false",0,"8",NA,NA,NA,NA,0,"",0.766666666666667,0,"false","null"
"158","","","","","","html-keyboard-response",157,812553,"0.0-7.0-0.0-0.0",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,13.58,1366,768,"No",0.678030303030303,"16317","","enter","",NA,NA,"","","","","","",NA,"","","","
        <p style='text-align: justify;color: black;background: white;font: caption-;''>
            Press the 'enter' key to see the next list of pictures. </p>
        ","","","","","","","","","","",NA,NA,"","","","",NA,NA,"",NA,NA,NA,"","","","","","","","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",""
"159","","","","","","html-keyboard-response",158,813680,"0.0-7.0-1.0-0.0",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,13.59,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"fixation","","","","","",NA,"","","","<div style=""font-size:60px;"">+</div>","","","","","","","","","","",NA,NA,"","","","",NA,NA,"",NA,NA,NA,"","","","","","","","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",""
"160","","","","","","image-keyboard-response",159,815731,"0.0-7.0-2.0-0.0",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,13.63,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"initial_study","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (1704).jpg","false","T_nontarget","false","true","true","true","false","false","false","false",3,3,"A","1","A","1",1,0,"0",0,0,0,"1","0","0","studied only, not in trial","1 (1704).jpg","null","null","0",0,"null",NA,NA,NA,NA,NA,"",NA,NA,"",""
"161","","","","","","image-keyboard-response",160,817891,"0.0-7.0-2.0-0.1",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,13.66,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"initial_study","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (829).jpg","true","T_target","true","true","true","true","false","true","true","true",3,3,"Dn","1","Dn","2",2,0,"26",26,29,320,"1","1","1","current target, in next trial","1 (829).jpg","null","null","4",0,"7",NA,NA,NA,NA,NA,"",NA,NA,"",""
"162","","","","","","image-keyboard-response",161,820055,"0.0-7.0-2.0-0.2",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,13.7,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"initial_study","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (2357).jpg","false","T_target","false","true","true","true","false","true","true","false",3,3,"B","1","B","3",3,0,"27",27,0,0,"1","1","0","current target, not in next trial","1 (2357).jpg","null","null","0",0,"null",NA,NA,NA,NA,NA,"",NA,NA,"",""
"163","","","","","","image-keyboard-response",162,822202,"0.0-7.0-2.0-0.3",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,13.74,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"initial_study","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (2010).jpg","false","T_target","false","true","true","true","false","true","true","false",3,3,"B","1","B","4",4,0,"20",20,0,0,"1","1","0","current target, not in next trial","1 (2010).jpg","null","null","0",0,"null",NA,NA,NA,NA,NA,"",NA,NA,"",""
"164","","","","","","image-keyboard-response",163,824355,"0.0-7.0-2.0-0.4",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,13.77,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"initial_study","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (1479).jpg","false","T_target","true","true","true","true","false","true","true","false",3,3,"B","1","B","5",5,0,"30",30,0,214,"1","1","0","current target, not in next trial","1 (1479).jpg","null","null","0",0,"5",NA,NA,NA,NA,NA,"",NA,NA,"",""
"165","","","","","","image-keyboard-response",164,826517,"0.0-7.0-2.0-0.5",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,13.81,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"initial_study","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (736).jpg","true","T_target","true","true","true","true","false","true","true","true",3,3,"Dn","1","Dn","6",6,0,"8",8,2,383,"1","1","1","current target, in next trial","1 (736).jpg","null","null","4",0,"8",NA,NA,NA,NA,NA,"",NA,NA,"",""
"166","","","","","","image-keyboard-response",165,828684,"0.0-7.0-2.0-0.6",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,13.84,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"initial_study","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (516).jpg","false","T_target","true","true","true","true","false","true","true","false",3,3,"B","1","B","7",7,0,"6",6,0,192,"1","1","0","current target, not in next trial","1 (516).jpg","null","null","0",0,"4",NA,NA,NA,NA,NA,"",NA,NA,"",""
"167","","","","","","image-keyboard-response",166,830836,"0.0-7.0-2.0-0.7",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,13.88,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"initial_study","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (2109).jpg","false","T_nontarget","true","true","true","true","false","false","false","false",3,3,"A","1","A","8",8,0,"0",0,0,434,"1","0","0","studied only, not in trial","1 (2109).jpg","null","null","0",0,"9",NA,NA,NA,NA,NA,"",NA,NA,"",""
"168","","","","","","image-keyboard-response",167,832995,"0.0-7.0-2.0-0.8",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,13.92,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"initial_study","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (642).jpg","true","T_nontarget","true","true","true","true","false","false","false","true",3,3,"Cn","1","Cn","9",9,0,"0",0,25,316,"1","0","1","studied only, in next trial","1 (642).jpg","null","null","4",0,"7",NA,NA,NA,NA,NA,"",NA,NA,"",""
"169","","","","","","image-keyboard-response",168,835151,"0.0-7.0-2.0-0.9",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,13.95,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"initial_study","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (635).jpg","false","T_nontarget","true","true","true","true","false","false","false","false",3,3,"A","1","A","10",10,0,"0",0,0,290,"1","0","0","studied only, not in trial","1 (635).jpg","null","null","0",0,"6",NA,NA,NA,NA,NA,"",NA,NA,"",""
"170","","","","","","image-keyboard-response",169,837313,"0.0-7.0-2.0-0.10",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,13.99,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"initial_study","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (31).jpg","false","T_target","true","true","true","true","false","true","true","false",3,3,"B","1","B","11",11,0,"28",28,0,117,"1","1","0","current target, not in next trial","1 (31).jpg","null","null","0",0,"3",NA,NA,NA,NA,NA,"",NA,NA,"",""
"171","","","","","","image-keyboard-response",170,839468,"0.0-7.0-2.0-0.11",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,14.02,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"initial_study","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (544).jpg","false","T_target","true","true","true","true","false","true","true","false",3,3,"B","1","B","12",12,0,"14",14,0,279,"1","1","0","current target, not in next trial","1 (544).jpg","null","null","0",0,"6",NA,NA,NA,NA,NA,"",NA,NA,"",""
"172","","","","","","image-keyboard-response",171,841637,"0.0-7.0-2.0-0.12",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,14.06,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"initial_study","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (1268).jpg","false","T_nontarget","true","true","true","true","false","false","false","false",3,3,"A","1","A","13",13,0,"0",0,0,213,"1","0","0","studied only, not in trial","1 (1268).jpg","null","null","0",0,"5",NA,NA,NA,NA,NA,"",NA,NA,"",""
"173","","","","","","image-keyboard-response",172,843795,"0.0-7.0-2.0-0.13",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,14.1,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"initial_study","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (1751).jpg","false","T_nontarget","false","true","true","true","false","false","false","false",3,3,"A","1","A","14",14,0,"0",0,0,0,"1","0","0","studied only, not in trial","1 (1751).jpg","null","null","0",0,"null",NA,NA,NA,NA,NA,"",NA,NA,"",""
"174","","","","","","image-keyboard-response",173,845923,"0.0-7.0-2.0-0.14",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,14.13,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"initial_study","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (878).jpg","false","T_nontarget","true","true","true","true","false","false","false","false",3,3,"A","1","A","15",15,0,"0",0,0,159,"1","0","0","studied only, not in trial","1 (878).jpg","null","null","0",0,"4",NA,NA,NA,NA,NA,"",NA,NA,"",""
"175","","","","","","image-keyboard-response",174,848094,"0.0-7.0-2.0-0.15",1,"r","2025-04-19 04:56:33","800ada036aababc29b2738b065f35859","23.153.64.118","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","WebKit","Chrome","134.0.0.0","Windows","10","https://app.prolific.com/","en-US,en;q=0.9","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6","67cb5baef51d73572cb490ae","67ed4ce3ffc80f56376b0d69","68032cdfbebdd287f8dbb4c6",1,1.3,0,3,14.17,1366,768,"No",0.678030303030303,"null","","null","",NA,NA,"initial_study","","","","","",NA,"","","","https://raw.githubusercontent.com/Shu-Lea-Lai/project-visualmemory-sideexp/master/images/1 (619).jpg","false","T_target","false","true","true","true","false","true","true","false",3,3,"B","1","B","16",16,0,"10",10,0,0,"1","1","0","current target, not in next trial","1 (619).jpg","null","null","0",0,"null",NA,NA,NA,NA,NA,"",NA,NA,"",""
